game_id,name,platform_id,year,genre_id,publisher_id,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7467,Barbie Fashion Show: An Eye for Style,5,2008,4,17,0.19,0,0,0.02,0.21
7468,Tiger Woods PGA Tour,20,2005,11,139,0.19,0,0,0.02,0.21
7469,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,16,1998,2,465,0,0,0.19,0.01,0.21
7470,NHL 2K3,17,2002,11,453,0.1,0.08,0,0.03,0.21
7471,Heisei Kyouiku linkai DS,5,2006,4,352,0,0,0.21,0,0.21
7472,SpongeBob SquarePants: Game Boy Advance Video Volume 3,7,2004,4,351,0.15,0.05,0,0,0.21
7473,Pro Yaky? Spirits 2010,18,2010,11,282,0,0,0.21,0,0.21
7474,The Naked Brothers Band: The Video Game,26,2008,4,515,0.19,0,0,0.01,0.21
7475,Final Fight One,7,2001,3,533,0.09,0.03,0.08,0,0.21
7476,Rune Factory: Tides of Destiny,26,2011,8,305,0.14,0,0.06,0.01,0.21
7477,The Amazing Spider-Man (Console Version),5,2012,1,17,0.15,0.04,0,0.01,0.21
7478,NCAA Football 10,20,2009,11,139,0.19,0,0,0.02,0.21
7479,Gallop Racer 2003: A New Breed,17,2002,11,577,0.04,0.03,0.12,0.01,0.21
7480,Dawn of Discovery,26,2009,10,533,0.13,0.06,0,0.02,0.21
7481,BeyBlade VForce: Super Tournament Battle,8,2002,1,54,0.16,0.04,0,0.01,0.21
7482,Outlaw Golf 2,30,2004,11,198,0.15,0.04,0,0.01,0.21
7483,Little Battlers eXperience: Baku Boost,3,2012,1,369,0,0,0.21,0,0.21
7484,Anarchy Reigns,18,2012,1,453,0.1,0.03,0.06,0.02,0.21
7485,CSI: Deadly Intent,29,2009,2,533,0.1,0.08,0,0.02,0.21
7486,Defiance,14,2013,9,526,0.14,0.04,0,0.02,0.21
7487,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,20,2011,11,453,0,0,0.21,0,0.21
7488,LEGO Ninjago: Shadow of Ronin,3,2015,1,560,0.05,0.1,0.04,0.01,0.21
7489,Bugs Bunny & Taz: Time Busters,16,2000,2,246,0.11,0.08,0,0.01,0.21
7490,Need for Speed Carbon: Own the City,5,2006,7,139,0.17,0.02,0,0.02,0.21
7491,Dragon Ball Z: Sagas,8,2005,3,54,0.16,0.04,0,0.01,0.21
7492,Kung Fu Rider,18,2010,1,465,0.06,0.1,0.01,0.04,0.21
7493,Jikkyou Powerful Pro Yakyuu 2012,18,2012,1,282,0,0,0.21,0,0.21
7494,X2: Wolverine's Revenge,30,2003,5,17,0.15,0.04,0,0.01,0.21
7495,Power Rangers: Wild Force,7,2002,1,515,0.15,0.05,0,0,0.21
7496,The Wolf Among Us,19,2014,2,509,0.1,0.07,0,0.03,0.21
7497,Thrillville,20,2006,12,54,0.18,0,0,0.02,0.2
7498,Battle of Giants: Dinosaurs Strike,26,2010,12,533,0.15,0.04,0,0.02,0.2
7499,Attack on Titan (KOEI),19,2016,1,507,0.02,0.06,0.11,0.02,0.2
7500,The King of Fighters '95,13,1995,3,460,0,0,0.2,0,0.2
7501,Discovery Kids: Pony Paradise,5,2009,10,7,0.19,0,0,0.01,0.2
7502,Mary-Kate and Ashley: Girls Night Out,7,2002,4,13,0.15,0.05,0,0,0.2
7503,Cabela's North American Adventures,26,2010,11,17,0.19,0,0,0.01,0.2
7504,Enchanted Arms,18,2007,8,533,0.17,0.01,0,0.02,0.2
7505,Beyblade G-Revolution,7,2004,1,54,0.15,0.05,0,0,0.2
7506,WWE All Stars,26,2011,3,515,0.11,0.07,0,0.02,0.2
7507,Trade & Battle: Card Hero,6,2000,12,369,0,0,0.2,0,0.2
7508,World Championship Cards,20,2008,4,102,0.19,0,0,0.02,0.2
7509,You Don't Know Jack,29,2011,4,515,0.19,0,0,0.01,0.2
7510,Chronicles of Mystery: Curse of the Ancient Temple,5,2009,2,88,0.07,0.11,0,0.02,0.2
7511,NBA Live 15,31,2014,11,139,0.17,0.02,0,0.02,0.2
7512,Capcom Fighting Evolution,17,2004,3,82,0.1,0.08,0,0.03,0.2
7513,Frogger 3D,3,2011,1,282,0.16,0.03,0,0.01,0.2
7514,SD Gundam GNext,24,1995,12,352,0,0,0.2,0,0.2
7515,Backyard NFL Football 2006,17,2005,11,54,0.1,0.08,0,0.03,0.2
7516,NASCAR Heat 2002,30,2001,7,246,0.15,0.04,0,0.01,0.2
7517,Planet 51,26,2009,1,453,0.17,0.02,0,0.02,0.2
7518,Sloane to MacHale no Nazo no Monogatari,5,2009,6,288,0,0,0.2,0,0.2
7519,DarkStar One: Broken Alliance,29,2010,10,271,0.11,0.08,0,0.02,0.2
7520,My Fitness Coach 2: Exercise and Nutrition,26,2009,11,70,0.14,0.04,0,0.02,0.2
7521,Sengoku Basara 2 Heroes,17,2007,1,82,0,0,0.2,0,0.2
7522,Buzz! The Schools Quiz,17,2008,4,465,0,0.02,0,0.19,0.2
7523,Two Worlds II,14,2011,8,541,0.09,0.09,0,0.03,0.2
7524,Suikoden Tactics,17,2005,12,282,0.06,0.05,0.07,0.02,0.2
7525,NCAA March Madness 06,30,2005,11,139,0.15,0.04,0,0.01,0.2
7526,Major League Baseball 2K11,18,2011,11,499,0.15,0.03,0,0.02,0.2
7527,Mobile Suit Gundam: Crossfire,18,2006,10,352,0.06,0,0.14,0.01,0.2
7528,Phantasy Star Online,4,2000,8,453,0,0,0.2,0,0.2
7529,Crazy Taxi 3: High Roller,30,2002,7,453,0.14,0.04,0.02,0.01,0.2
7530,Dark Messiah of Might and Magic Elements,29,2008,8,533,0.16,0.02,0.01,0.02,0.2
7531,Just Dance 2: Extra Songs,26,2011,4,533,0,0.17,0,0.03,0.2
7532,Midnight Club 3: DUB Edition Remix,30,2006,7,499,0.15,0.04,0,0.01,0.2
7533,International Superstar Soccer 2000,17,2000,11,282,0,0,0.2,0,0.2
7534,"Warhammer 40,000: Space Marine",14,2011,9,515,0.09,0.09,0,0.03,0.2
7535,CandyLand / Chutes & Ladders / Memory,7,2005,4,577,0.15,0.05,0,0,0.2
7536,The Bible Game,17,2005,4,102,0.1,0.08,0,0.03,0.2
7537,Drift King Shutokou Battle '94,24,1994,7,78,0,0,0.2,0,0.2
7538,Shining Blade,20,2012,8,453,0,0,0.2,0,0.2
7539,Fairy Fencer F,18,2013,8,372,0.05,0.05,0.09,0.02,0.2
7540,Atelier Shallie: Alchemists of the Dusk Sea,18,2014,8,507,0.06,0.05,0.08,0.02,0.2
7541,The Ultimate Red Ball Challenge,26,2009,4,335,0,0.19,0,0.01,0.2
7542,PBR: Out of the Chute,17,2008,11,102,0.1,0.08,0,0.03,0.2
7543,The King of Fighters Collection: The Orochi Saga,17,2006,3,236,0.1,0.08,0,0.03,0.2
7544,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,17,2003,11,282,0,0,0.2,0,0.2
7545,Arcana Heart 3,18,2011,3,420,0.04,0.05,0.1,0.02,0.2
7546,Tekken 3D: Prime Edition,3,2012,3,369,0.06,0.08,0.05,0.01,0.2
7547,Deal or No Deal: The Banker is Back!,5,2008,4,335,0,0.2,0,0,0.2
7548,Jillian Michaels' Fitness Adventure,29,2011,4,7,0.17,0.02,0,0.01,0.2
7549,MLB 10: The Show,20,2010,11,465,0.19,0,0,0.02,0.2
7550,State of Decay,31,2015,12,328,0.14,0.05,0,0.02,0.2
7551,Ashes Cricket 2009,29,2009,11,91,0,0.19,0,0.01,0.2
7552,Saturday Night Speedway,17,2004,7,408,0.1,0.08,0,0.03,0.2
7553,Bratz: Rock Angelz,8,2005,4,515,0.16,0.04,0,0.01,0.2
7554,Langrisser III,22,1996,12,356,0,0,0.2,0,0.2
7555,Samurai Spirits (CD),13,1994,3,460,0,0,0.2,0,0.2
7556,MLB SlugFest 20-03,30,2002,11,330,0.15,0.04,0,0.01,0.2
7557,Dragon Ball: Revenge of King Piccolo,26,2009,1,352,0.13,0.03,0.03,0.02,0.2
7558,Spectrobes: Origins,26,2009,8,126,0.16,0.02,0,0.02,0.2
7559,Earth Defense Force: Insect Armageddon,18,2011,9,111,0.06,0.04,0.08,0.02,0.2
7560,Pitfall: The Lost Expedition,17,2004,5,17,0.1,0.08,0,0.03,0.2
7561,Marvel: Ultimate Alliance 2,5,2009,8,17,0.16,0.03,0,0.02,0.2
7562,From TV Animation One Piece: Grand Battle! 3,8,2003,3,352,0,0,0.2,0.01,0.2
7563,Assassin's Creed Syndicate,14,2015,1,533,0.1,0.08,0,0.02,0.2
7564,Rocket Power: Zero Gravity Zone,7,2003,11,515,0.14,0.05,0,0,0.2
7565,Le Mans 24 Hours,17,2001,7,246,0.09,0.07,0.02,0.02,0.2
7566,XCOM 2,14,2016,12,499,0.09,0.1,0,0.02,0.2
7567,International Cricket 2010,18,2010,11,91,0,0.15,0,0.05,0.2
7568,ESPN MLB Baseball,17,2004,11,453,0.1,0.08,0,0.03,0.2
7569,Neighborhood Games,26,2009,4,515,0.17,0.02,0,0.01,0.2
7570,All Star Pro-Wrestling,17,2000,3,476,0,0,0.2,0,0.2
7571,Way of the Samurai 4,18,2011,1,372,0,0.03,0.16,0.01,0.2
7572,Clive Barker's Jericho,18,2007,9,91,0.17,0.01,0,0.02,0.2
7573,Harvest Moon: More Friends of Mineral Town,7,2003,10,533,0.14,0.05,0,0,0.2
7574,Captain America: Super Soldier,18,2011,1,453,0.1,0.07,0,0.03,0.2
7575,MLB 12: The Show,21,2012,11,465,0.18,0,0,0.02,0.2
7576,The Fairly Odd Parents: Shadow Showdown,8,2004,5,515,0.16,0.04,0,0.01,0.2
7577,NHL 17,19,2016,11,139,0.13,0.04,0,0.04,0.2
7578,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,22,1996,9,352,0,0,0.2,0,0.2
7579,Camping Mama: Outdoor Adventures,5,2011,10,7,0.13,0.06,0,0.02,0.2
7580,Kurohyou 2: Ryu ga Gotoku Ashura Hen,20,2012,1,453,0,0,0.2,0,0.2
7581,NBA 2K2,30,2002,11,453,0.15,0.04,0,0.01,0.2
7582,X2: Wolverine's Revenge,7,2003,5,17,0.14,0.05,0,0,0.2
7583,7th Dragon 2020,20,2011,8,453,0,0,0.2,0,0.2
7584,Cars,30,2006,7,515,0.15,0.04,0,0.01,0.2
7585,Taiko no Tatsujin: Waku Waku Anime Matsuri,17,2003,4,352,0,0,0.2,0,0.2
7586,Imagine: Babyz Fashion,5,2009,10,533,0.19,0,0,0.01,0.2
7587,Spy Hunter,8,2002,7,330,0.16,0.04,0,0.01,0.2
7588,Warriors Orochi,20,2008,1,507,0.02,0,0.18,0,0.2
7589,Dead to Rights II,17,2005,9,139,0.1,0.08,0,0.03,0.2
7590,Super Dodge Ball Advance,7,2001,11,533,0.14,0.05,0,0,0.2
7591,Ogre Battle Saga Episode Five: The March of the Black Queen,16,1996,8,40,0.06,0.04,0.09,0.01,0.2
7592,Ridge Racer 6,29,2005,7,352,0.1,0.02,0.07,0.01,0.2
7593,Angry Birds Star Wars,19,2013,12,17,0.1,0.08,0,0.03,0.2
7594,"Ni Hao, Kai-lan: New Year's Celebration",5,2009,4,499,0.19,0,0,0.01,0.2
7595,Press Your Luck 2010 Edition,5,2009,4,533,0.19,0,0,0.01,0.2
7596,Treasure World,5,2009,10,51,0.19,0,0,0.01,0.2
7597,Front Mission Evolved,29,2010,9,475,0.1,0.07,0.02,0.02,0.2
7598,Body and Brain Connection,29,2010,4,352,0.1,0.08,0,0.02,0.2
7599,MDK,16,1997,9,251,0.11,0.08,0,0.01,0.2
7600,Monster Jam,29,2007,7,17,0.18,0,0,0.02,0.2
7601,Afro Samurai,18,2009,1,54,0.12,0.05,0,0.03,0.2
7602,Rock Band Track Pack: Classic Rock,17,2009,4,345,0.1,0.08,0,0.03,0.2
7603,Zone of the Enders HD Collection,29,2012,10,282,0.14,0.04,0.01,0.02,0.2
7604,Ty the Tasmanian Tiger 2: Bush Rescue,8,2004,5,139,0.15,0.04,0,0.01,0.2
7605,Speed Punks,16,1998,7,465,0.11,0.08,0,0.01,0.2
7606,The Legend of Heroes VII: The Trail of Blue,20,2011,8,159,0,0,0.2,0,0.2
7607,No More Heroes: Heroes' Paradise,18,2010,1,282,0.1,0.04,0.04,0.02,0.2
7608,Mahjongg Mysteries: Ancient Egypt,5,2010,6,58,0.07,0.11,0,0.02,0.2
7609,Saints Row IV,31,2015,1,119,0.1,0.09,0,0.02,0.2
7610,Injustice: Gods Among Us,27,2013,3,560,0.1,0.08,0,0.02,0.2
7611,MVP Baseball 2003,30,2003,11,139,0.15,0.04,0,0.01,0.2
7612,CSI: Unsolved!,5,2010,2,533,0.13,0.06,0,0.02,0.2
7613,Star Wars: Battlefront,14,2004,9,296,0.06,0.12,0,0.02,0.2
7614,NCAA Final Four 2004,17,2003,11,465,0.1,0.08,0,0.03,0.2
7615,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",30,2005,1,126,0.15,0.04,0,0.01,0.2
7616,Tigger's Honey Hunt,11,2000,5,533,0.16,0.04,0,0,0.2
7617,Famista 64,11,N/A,11,352,0,0,0.17,0.03,0.2
7618,Roadsters 99,11,1999,7,518,0.06,0.13,0,0.01,0.2
7619,Magical Tetris Challenge,11,1997,6,17,0.13,0.02,0.05,0,0.2
7620,Twisted Edge Extreme Snowboarding,11,1998,11,275,0.16,0.04,0,0,0.2
7621,Disney's Tarzan,11,2000,5,17,0.16,0.04,0,0,0.2
7622,South Park Rally,11,2000,7,13,0.16,0.04,0,0,0.2
7623,Body Harvest,11,1998,9,205,0.16,0.04,0,0,0.2
7624,San Francisco Rush 2049,11,2000,7,330,0.16,0.04,0,0,0.2
7625,Super Robot Taisen 64,11,1999,12,62,0,0,0.2,0,0.2
7626,Snowboard Kids,11,1996,11,56,0.16,0.04,0,0,0.2
7627,NBA 07,20,2006,11,465,0.18,0,0,0.02,0.2
7628,IHRA Drag Racing 2004,30,2003,7,65,0.15,0.04,0,0.01,0.2
7629,Shining Hearts,20,2010,8,453,0,0,0.2,0,0.2
7630,Magical ZhuZhu Princess: Carriages & Castles,5,2011,10,17,0.14,0.04,0,0.02,0.2
7631,Code of Princess,3,2012,1,22,0.16,0,0.03,0.01,0.2
7632,Tomb Raider: Underworld,5,2008,1,138,0.16,0.03,0,0.02,0.2
7633,The Con,20,2005,3,465,0.18,0,0,0.02,0.2
7634,Tony Hawk's Pro Skater 5,19,2015,11,17,0.09,0.08,0,0.03,0.2
7635,Jissen Pachi-Slot Hisshouhou! Aladdin A,17,2002,4,446,0,0,0.2,0,0.2
7636,Namco Museum: 50th Anniversary,7,2005,4,352,0.14,0.05,0,0,0.2
7637,Ford Racing Off Road,17,2008,7,568,0.1,0.08,0,0.03,0.2
7638,The Witch and the Hundred Knight,18,2013,8,372,0.06,0.02,0.1,0.01,0.2
7639,Nobunaga no Yabou: Reppuuden,16,1999,12,507,0,0,0.19,0.01,0.2
7640,Hot Wheels: Track Attack,26,2010,7,515,0.15,0.04,0,0.01,0.2
7641,Schlag den Raab,26,2010,4,352,0,0.17,0,0.03,0.2
7642,UFC Personal Trainer: The Ultimate Fitness System,18,2011,11,515,0.08,0.09,0,0.04,0.2
7643,Total War: Shogun 2 - Fall of the Samurai,14,2012,12,453,0.07,0.1,0,0.03,0.2
7644,The BIGS 2,17,2009,11,499,0.1,0.08,0,0.03,0.2
7645,Mat Hoffman's Pro BMX 2,30,2002,11,17,0.15,0.04,0,0.01,0.2
7646,Treasure Hunter G,24,1996,8,476,0,0,0.2,0,0.2
7647,Untold Legends: Dark Kingdom,18,2006,8,139,0.14,0.02,0.02,0.02,0.2
7648,From Russia With Love,30,2005,1,139,0.15,0.04,0,0.01,0.2
7649,Wing Arms,22,1994,9,453,0,0,0.2,0,0.2
7650,Dead Space 3,14,N/A,1,139,0.02,0.15,0,0.02,0.2
7651,Pro Yaky? Spirits 2013,18,2013,11,282,0,0,0.2,0,0.2
7652,We Wish You A Merry Christmas,26,2009,1,121,0.14,0.04,0,0.02,0.2
7653,BioShock The Collection,19,2016,9,499,0.05,0.11,0.01,0.03,0.2
7654,DanceDanceRevolution,18,2010,10,282,0.12,0.05,0,0.02,0.2
7655,Cabela's Big Game Hunter (2008),17,2007,11,19,0.1,0.08,0,0.03,0.2
7656,Grandia II,4,2000,8,533,0,0,0.2,0,0.2
7657,Namco Museum Vol.4,16,1996,4,465,0.02,0.01,0.16,0.01,0.2
7658,The Cheetah Girls: Passport to Stardom,5,2008,4,126,0.18,0,0,0.01,0.2
7659,UFC Personal Trainer: The Ultimate Fitness System,26,2011,11,515,0.12,0.06,0,0.02,0.2
7660,How to Train Your Dragon 2,29,2014,2,293,0.05,0.13,0,0.02,0.2
7661,Shark Tale,30,2004,1,17,0.15,0.04,0,0.01,0.2
7662,NFL Street 2,8,2004,11,139,0.15,0.04,0,0.01,0.2
7663,Pro Yaky? Spirits 2013,20,2013,11,282,0,0,0.2,0,0.2
7664,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,17,2005,1,282,0.1,0.08,0,0.03,0.2
7665,My Secret World by Imagine,5,2008,4,533,0,0.2,0,0,0.2
7666,Soldier of Fortune: Payback,29,2007,9,17,0.18,0.01,0,0.01,0.2
7667,Ridge Racer,21,2011,7,352,0.04,0.08,0.05,0.03,0.2
7668,Bleach: The 3rd Phantom,5,2008,8,453,0.1,0.02,0.07,0.01,0.2
7669,Gladius,17,2003,12,17,0.1,0.08,0,0.03,0.2
7670,Family Feud: 2012 Edition,26,2011,4,533,0.19,0,0,0.01,0.2
7671,Dave Mirra Freestyle BMX 2,30,2001,11,13,0.15,0.04,0,0.01,0.2
7672,Spore Hero Arena,5,2009,10,139,0.18,0,0,0.01,0.2
7673,Pro Yaky? Spirits 2012,20,2012,11,282,0,0,0.2,0,0.2
7674,Puzzle & Dragons X: God Chapter / Dragon Chapter,3,2016,1,210,0,0,0.2,0,0.2
7675,SpongeBob SquarePants: Revenge of the Flying Dutchman,8,2002,5,515,0.15,0.04,0,0.01,0.2
7676,Record of Agarest War,29,2008,8,98,0.18,0,0.01,0.01,0.2
7677,Baja: Edge of Control,29,2008,7,515,0.12,0.06,0,0.02,0.2
7678,Sid Meier's Pirates!,20,2007,12,499,0.16,0.01,0,0.02,0.2
7679,Taiko no Tatsujin: Go! Go! Godaime,17,2004,4,352,0,0,0.2,0,0.2
7680,Taiko Drum Master,17,2004,4,352,0.1,0.08,0,0.03,0.2
7681,High School Musical 3: Senior Year DANCE!,29,2008,4,126,0.18,0,0,0.01,0.2
7682,Harry Potter and the Goblet of Fire,20,2005,1,139,0.17,0.01,0,0.02,0.2
7683,Bust-A-Move 2 Arcade Edition,16,1995,6,13,0.11,0.07,0,0.01,0.2
7684,South Park: The Stick of Truth,14,2014,8,533,0.07,0.1,0,0.02,0.2
7685,Tom Clancy's Splinter Cell: Essentials,20,2006,9,533,0.17,0.01,0,0.02,0.2
7686,Tetris Worlds (Online Edition),30,2003,6,515,0.15,0.04,0,0.01,0.2
7687,Armored Core 4,18,2006,10,7,0.09,0,0.09,0.01,0.2
7688,Sleeping Dogs,31,2014,1,475,0.1,0.09,0,0.02,0.2
7689,Forgotten Realms: Demon Stone,17,2004,1,54,0.1,0.08,0,0.03,0.2
7690,Super Baseball Simulator 1.000,24,1991,11,107,0,0,0.2,0,0.2
7691,Barbie Horse Adventures: Riding Camp,26,2008,11,17,0.18,0,0,0.01,0.2
7692,Resident Evil: Revelations,27,2013,1,82,0.07,0.08,0.03,0.01,0.2
7693,Go Play: Lumberjacks,26,2009,10,300,0.18,0,0,0.01,0.2
7694,Looney Tunes: Space Race,17,2002,7,246,0.1,0.08,0,0.03,0.2
7695,Puzzle Challenge: Crosswords and More!,20,2006,6,102,0.18,0,0,0.01,0.2
7696,NASCAR Unleashed,26,2011,7,17,0.18,0,0,0.01,0.2
7697,Backyard Hockey,7,2003,11,54,0.14,0.05,0,0,0.2
7698,Playboy: The Mansion,17,2005,10,533,0.1,0.08,0,0.03,0.2
7699,Jikkyou Powerful Pro Yakyuu 2010,20,2010,11,282,0,0,0.2,0,0.2
7700,Shiren the Wanderer,26,2008,8,453,0.08,0,0.11,0.01,0.2
7701,Ore no Shikabane o Koete Yuke,20,2011,8,465,0,0,0.2,0,0.2
7702,Shaman King: Spirit of Shamans,16,2002,1,352,0,0,0.18,0.01,0.2
7703,Tiger Woods PGA Tour 06,20,2005,11,139,0.18,0,0,0.01,0.2
7704,Conan,29,2007,1,515,0.16,0.02,0,0.02,0.2
7705,Ratatouille,7,2007,1,515,0.14,0.05,0,0,0.2
7706,The Fairly Odd Parents: Enter the Cleft,7,2002,5,515,0.14,0.05,0,0,0.2
7707,Warriors Orochi,29,2007,1,507,0.17,0.01,0,0.02,0.2
7708,MC Groovz Dance Craze,8,2004,4,297,0.15,0.04,0,0.01,0.2
7709,The Thing,30,2002,2,556,0.15,0.04,0,0.01,0.2
7710,Tom and Jerry in House Trap,16,2000,1,533,0.11,0.07,0,0.01,0.2
7711,Power Rangers: Time Force,7,2001,1,515,0.14,0.05,0,0,0.2
7712,101-in-1 Explosive Megamix,5,2008,6,376,0.05,0.13,0,0.02,0.2
7713,X-Men Origins: Wolverine,5,2009,1,17,0.15,0.03,0,0.02,0.2
7714,Jikkyou Powerful Pro Yakyuu 2011,20,2011,11,282,0,0,0.2,0,0.2
7715,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,5,2006,4,456,0,0,0.2,0,0.2
7716,Baldur's Gate: Dark Alliance,30,2002,8,553,0.15,0.04,0,0.01,0.2
7717,Family Guy,20,2006,1,499,0.18,0,0,0.02,0.2
7718,Prince of Persia: Warrior Within,8,2004,1,533,0.15,0.04,0,0.01,0.2
7719,UFC: Tapout,30,2002,3,102,0.14,0.05,0,0.01,0.2
7720,Aikatsu! Cinderella Lesson,3,2012,8,352,0,0,0.2,0,0.2
7721,Marvel Super Hero Squad: Comic Combat,26,2011,1,515,0.15,0.03,0,0.01,0.2
7722,Test Drive Unlimited 2,14,N/A,7,54,0.05,0.11,0,0.03,0.2
7723,Mega Man Legacy Collection,3,2016,5,82,0.13,0,0.05,0.02,0.2
7724,Predator: Concrete Jungle,17,2005,1,556,0.1,0.07,0,0.03,0.2
7725,Beyblade: Metal Fusion - Battle Fortress,26,2009,1,282,0.15,0,0.03,0.01,0.2
7726,WipeOut 3 The Game,3,2012,1,17,0.18,0,0,0.01,0.2
7727,Big Mutha Truckers 2,17,2005,7,568,0.1,0.07,0,0.03,0.2
7728,Shutter Island,14,2009,2,322,0,0.17,0,0.03,0.2
7729,The Naked Brothers Band: The Video Game,5,2008,4,515,0.18,0,0,0.01,0.2
7730,Demon Gaze,21,2013,8,372,0.06,0.03,0.08,0.02,0.2
7731,Zombie Army Trilogy,19,2015,9,431,0.04,0.12,0,0.03,0.2
7732,NHL FaceOff 2001,17,2001,11,465,0.1,0.07,0,0.02,0.2
7733,Mana Khemia 2: Fall of Alchemy,17,2008,8,211,0.07,0.05,0.05,0.02,0.2
7734,The Great Escape,17,2003,1,449,0.1,0.07,0,0.02,0.2
7735,Dexter's Lab Chess Challenge,7,2002,4,61,0.14,0.05,0,0,0.2
7736,Nostalgia,5,2008,8,507,0.16,0,0.02,0.01,0.19
7737,DiRT Showdown,18,2012,7,91,0.02,0.13,0,0.04,0.19
7738,Iron Chef America: Supreme Cuisine,5,2008,10,121,0.18,0,0,0.01,0.19
7739,Arcade Shooting Gallery,26,2008,9,578,0.18,0,0,0.01,0.19
7740,The Rise of the Argonauts,18,2008,8,91,0.05,0.12,0,0.03,0.19
7741,Big Mutha Truckers,30,2002,7,143,0.15,0.04,0,0.01,0.19
7742,ESA Foundation Compilation,17,2005,4,465,0.1,0.07,0,0.02,0.19
7743,The Hobbit,7,2003,5,556,0.14,0.05,0,0,0.19
7744,The King of Fighters XI,17,2006,3,236,0.07,0.06,0.04,0.02,0.19
7745,Ninja Gaiden 3,27,2012,1,369,0.15,0.03,0,0.02,0.19
7746,Metro: Last Light,14,2013,1,119,0.06,0.11,0,0.02,0.19
7747,Dragon Ball Z: Idainaru Dragon Ball Densetsu,16,1996,3,352,0,0,0.18,0.01,0.19
7748,Silent Hill HD Collection,29,2012,1,282,0.11,0.06,0.01,0.02,0.19
7749,Bound By Flame,19,2014,8,163,0.07,0.08,0,0.04,0.19
7750,Conflict: Denied Ops,29,2008,9,138,0.08,0.09,0,0.02,0.19
7751,Saw II: Flesh & Blood,18,2010,1,282,0.1,0.07,0,0.03,0.19
7752,Ice Age: Dawn of the Dinosaurs,18,2009,1,17,0.13,0.04,0,0.02,0.19
7753,Sniper Elite,17,2005,9,533,0.1,0.07,0,0.02,0.19
7754,Arc Rise Fantasia,26,2009,8,305,0.13,0,0.06,0.01,0.19
7755,"Ni Hao, Kai-lan: Super Game Day",26,2009,4,499,0.18,0,0,0.01,0.19
7756,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,5,2005,1,453,0,0,0.19,0,0.19
7757,Dynasty Warriors: Gundam 2,29,2008,1,352,0.07,0.03,0.08,0.01,0.19
7758,Petz Pony: Beauty Pageant,5,2009,10,533,0.18,0,0,0.01,0.19
7759,Parlor! Mini 4,24,1996,4,373,0,0,0.19,0,0.19
7760,Breath of Fire II,7,2001,8,533,0.14,0.05,0,0,0.19
7761,The Spiderwick Chronicles,26,2008,1,556,0.17,0.01,0,0.01,0.19
7762,Danganronpa 2: Goodbye Despair,20,2012,4,471,0,0,0.19,0,0.19
7763,Aliens vs Predator,14,2010,9,453,0,0.17,0,0.02,0.19
7764,Ice Age 2: The Meltdown,8,2006,5,556,0.15,0.04,0,0.01,0.19
7765,Steins;Gate,20,2011,2,269,0,0,0.19,0,0.19
7766,Enchanted Arms,29,2006,8,533,0.16,0.02,0,0.02,0.19
7767,Dinotopia: The Timestone Pirates,7,2002,1,502,0.14,0.05,0,0,0.19
7768,Power Pro Kun Pocket 12,5,2009,11,282,0,0,0.19,0,0.19
7769,J-League Jikkyou Winning Eleven 3,16,1997,11,282,0,0,0.18,0.01,0.19
7770,The Sims 4: Get Together,14,2015,10,139,0.05,0.13,0,0.01,0.19
7771,Jissen Pachi-Slot Hisshouhou,24,1993,4,446,0,0,0.19,0,0.19
7772,Pac-Man & Galaga Dimensions,3,2011,4,352,0.1,0.04,0.04,0.01,0.19
7773,Quantum Theory,18,2010,9,507,0.05,0.09,0.02,0.03,0.19
7774,Manhunt,30,2004,1,499,0.14,0.04,0,0.01,0.19
7775,NCAA Final Four 2003,17,2002,11,465,0.09,0.07,0,0.02,0.19
7776,Air Conflicts: Secret Wars,18,2011,10,69,0.1,0.06,0,0.03,0.19
7777,Rio,26,2011,4,515,0.14,0.04,0,0.01,0.19
7778,Dream Salon,5,2009,4,577,0.18,0,0,0.01,0.19
7779,Scene It? Twilight,5,2010,4,282,0.11,0.07,0,0.02,0.19
7780,Disgaea DS,5,2008,8,475,0.11,0.02,0.05,0.01,0.19
7781,Peter Jackson's King Kong: The Official Game of the Movie,20,2005,1,533,0.16,0.01,0,0.02,0.19
7782,Space Invaders Extreme 2,5,2009,9,475,0.17,0.01,0,0.01,0.19
7783,X-Men Origins: Wolverine,20,2009,1,17,0.13,0.03,0,0.03,0.19
7784,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3,2015,1,82,0,0,0.19,0,0.19
7785,Mystery Tales of Time Travel,5,2010,6,166,0.01,0.16,0,0.02,0.19
7786,J-League Excite Stage '96,24,1996,11,150,0,0,0.19,0,0.19
7787,Risen,29,2009,8,119,0.07,0.11,0,0.01,0.19
7788,Hidden Mysteries: Vampire Secrets,5,2010,2,52,0.06,0.11,0,0.02,0.19
7789,New Love Plus,3,2012,10,282,0,0,0.19,0,0.19
